"Destination.Port","Flow.Duration","Total.Fwd.Packets","Total.Backward.Packets","Total.Length.of.Fwd.Packets","Total.Length.of.Bwd.Packets","Fwd.Packet.Length.Max","Fwd.Packet.Length.Min","Fwd.Packet.Length.Mean","Fwd.Packet.Length.Std","Bwd.Packet.Length.Max","Bwd.Packet.Length.Min","Bwd.Packet.Length.Mean","Bwd.Packet.Length.Std","Flow.Bytes.s","Flow.Packets.s","Flow.IAT.Mean","Flow.IAT.Std","Flow.IAT.Max","Flow.IAT.Min","Fwd.IAT.Total","Fwd.IAT.Mean","Fwd.IAT.Std","Fwd.IAT.Max","Fwd.IAT.Min","Bwd.IAT.Total","Bwd.IAT.Mean","Bwd.IAT.Std","Bwd.IAT.Max","Bwd.IAT.Min","Fwd.PSH.Flags","Bwd.PSH.Flags","Fwd.URG.Flags","Bwd.URG.Flags","Fwd.Header.Length","Bwd.Header.Length","Fwd.Packets.s","Bwd.Packets.s","Min.Packet.Length","Max.Packet.Length","Packet.Length.Mean","Packet.Length.Std","Packet.Length.Variance","FIN.Flag.Count","SYN.Flag.Count","RST.Flag.Count","PSH.Flag.Count","ACK.Flag.Count","URG.Flag.Count","CWE.Flag.Count","ECE.Flag.Count","Down.Up.Ratio","Average.Packet.Size","Avg.Fwd.Segment.Size","Avg.Bwd.Segment.Size","Fwd.Header.Length.1","Fwd.Avg.Bytes.Bulk","Fwd.Avg.Packets.Bulk","Fwd.Avg.Bulk.Rate","Bwd.Avg.Bytes.Bulk","Bwd.Avg.Packets.Bulk","Bwd.Avg.Bulk.Rate","Subflow.Fwd.Packets","Subflow.Fwd.Bytes","Subflow.Bwd.Packets","Subflow.Bwd.Bytes","Init_Win_bytes_forward","Init_Win_bytes_backward","act_data_pkt_fwd","min_seg_size_forward","Active.Mean","Active.Std","Active.Max","Active.Min","Idle.Mean","Idle.Std","Idle.Max","Idle.Min","Label"
0.00000190768784663765,1,0.0000000769228970418408,0.0000000769228970418408,0.00000296922382581505,0.00000296922382581505,0.00000075384439101004,0.00000075384439101004,0.00000075384439101004,0.0000000153845794083682,0.00000075384439101004,0.00000075384439101004,0.00000075384439101004,0.0000000153845794083682,0.000000106271729703032,0.0000000172780617036096,0.142857156041727,0.378460668830436,0.999997676928509,0.0000000615383176334726,0.999997676928509,0.333845388546168,0.576921743198385,0.999997676928509,0.0000000615383176334726,0.999997676928509,0.333845388546168,0.576921743198385,0.999997676928509,0.0000000615383176334726,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.00000161538083787866,0.00000161538083787866,0.0000000163313205636811,0.0000000163313205636811,0.00000075384439101004,0.00000075384439101004,0.00000075384439101004,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.0000000307691588167363,0.000000846151867460248,0.00000075384439101004,0.00000075384439101004,0.00000161538083787866,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.0000000153845794083682,0.0000000769228970418408,0.00000296922382581505,0.0000000769228970418408,0.00000296922382581505,0,0,0.0000000615383176334726,0.000000323076167575731,0.00000316922335812384,0.0000000153845794083682,0.00000316922335812384,0.00000316922335812384,0.999997676928509,0.0000000153845794083682,0.999997676928509,0.999997676928509,"0"
0.000477259470065225,1,0.0000176762766690824,0.0000176762766690824,0.000371201810050731,0.00051261202340339,0.000371201810050731,0.000371201810050731,0.000371201810050731,0.00000883813833454121,0.00051261202340339,0.00051261202340339,0.00051261202340339,0.00000883813833454121,0.00766394933890725,0.000165064897565977,1,0.00000883813833454121,1,1,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.000185600905025365,0.000185600905025365,0.0000869515179325827,0.0000869515179325827,0.000371201810050731,0.00051261202340339,0.00041833854780549,0.0000904813630795609,0.000763025942852598,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.0000176762766690824,0.000623088752585155,0.000371201810050731,0.00051261202340339,0.000185600905025365,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.0000176762766690824,0.000371201810050731,0.0000176762766690824,0.00051261202340339,0,0,0.00000883813833454121,0.000185600905025365,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,0.00000883813833454121,"0"
0.0000067671147856188,1,0.000000397167007733835,0.000000534647895026316,0.0000139313965789714,0.000637346117833799,0.0000071184548309218,0,0.000000535822945392057,0.00000148787646089673,0.0000446049100993383,0,0.0000182098890766012,0.0000163703459683615,0.00000994869006148374,0.0000000142340821840886,0.0166666666666667,0.0463941099216214,0.15275654143609,0.0000000458269624308271,0.936397599003233,0.0374390506364258,0.0670515171283237,0.154284106850451,0.00000180252718894586,0.997500215577669,0.0293463112235807,0.0598897157804152,0.154284106850451,0.0000000458269624308271,0,0,0,0,0.0000081266480044,0.0000119761128485895,0.00000000606698585146,0.00000000816709633262859,0,0.0000446049100993383,0.0000105044760385707,0.0000151165320247597,0.0149590674350626,0,0,0,0.000000015275654143609,0,0,0,0,0.000000015275654143609,0.000010676680563693,0.000000535822945392057,0.0000182098890766012,0.0000081266480044,0,0,0,0,0,0,0.000000397167007733835,0.0000139313965789714,0.000000534647895026316,0.000637346117833799,0.000125138158744445,0.000000947090556903759,0.000000381891353590226,0.00000030551308287218,0.00336611768715292,0.00323307929614979,0.00996560762847837,0.0020435006330613,0.152629926625687,0.000316106670809424,0.15275654143609,0.151984739010484,"0"
0.00000375423728813559,0.99853779661017,0.00000382203389830509,0.00000765254237288136,0.0000339237288135593,0.0153429830508475,0.00000429661016949153,0,0.0000000752189108983051,0.000000372935077118644,0.0000490847457627119,0,0.0000169911218728814,0.00000722760381355932,0.000130503592118644,0.0000000973845677966102,0.000738017588050847,0.0190624580932203,0.5,0,1,0.00221897288135593,0.0330285499915254,0.5,0.00000000847457627118644,1,0.00110674688050847,0.0233624264576271,0.5,0,0,0,0,0,0.000135694915254237,0.000244949152542373,0.0000000324375480762712,0.0000000649470197627119,0,0.0000490847457627119,0.0000113482706864407,0.00000992502321186441,0.0116237181186441,0,0,0,0.00000000847457627118644,0,0,0,0,0.0000000169491525423729,0.0000113566519830508,0.0000000752189108983051,0.0000169911218728814,0.000135694915254237,0,0,0,0,0,0,0.00000382203389830509,0.0000339237288135593,0.00000765254237288136,0.0153429830508475,0.000247457627118644,0.00000127966101694915,0.000000220338983050847,0.000000271186440677966,0.00316320762711864,0.00411156825847458,0.00607052542372881,0.000255889830508475,0.495762711864407,0.00535368521355932,0.5,0.492372881355932,"0"
0.0000329586005754758,0.00010864131300805,0.00000183103336530421,0.00000183103336530421,0.0000530999675938222,0.000125120613295788,0.0000268551560244618,0.0000268551560244618,0.0000268551560244618,0.000000610344455101405,0.0000628654788754447,0.0000628654788754447,0.0000628654788754447,0.000000610344455101405,1,0.0137937053771332,0.0000366206673060843,0.0000592828302568857,0.00010436890182234,0.00000244137782040562,0.00000244137782040562,0.00000244137782040562,0.000000610344455101405,0.00000244137782040562,0.00000244137782040562,0.00000305172227550702,0.00000305172227550702,0.000000610344455101405,0.00000305172227550702,0.00000305172227550702,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.0000250241226591576,0.0000250241226591576,0.00689715786079417,0.00689715786079417,0.0000268551560244618,0.0000628654788754447,0.0000412592851648549,0.0000203340105819166,0.000637993058917498,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.00000122068891020281,0.0000514215203422933,0.0000268551560244618,0.0000628654788754447,0.0000250241226591576,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.00000183103336530421,0.0000530999675938222,0.00000183103336530421,0.000125120613295788,0,0,0.00000122068891020281,0.0000128172335571295,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,0.000000610344455101405,"0"
0.0229758109989088,0.0321868343273002,0.000155241966208843,0.0000517473220696145,0.000672715186904988,0.0000517473220696145,0.000362231254487301,0.000362231254487301,0.000362231254487301,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,1,0.16670978940056,0.0321868343273002,0.0000517473220696145,0.0321868343273002,0.0321868343273002,0.0321868343273002,0.0321868343273002,0.0000517473220696145,0.0321868343273002,0.0321868343273002,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.00212164020485419,0.0000517473220696145,0.16670978940056,0.0000517473220696145,0.000362231254487301,0.000362231254487301,0.000362231254487301,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.000103494644139229,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.000517473220696145,0.000362231254487301,0.0000517473220696145,0.00212164020485419,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.000155241966208843,0.000672715186904988,0.0000517473220696145,0.0000517473220696145,0.0132473144498213,0,0.000103494644139229,0.0010866937634619,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,0.0000517473220696145,"0"
0.0755774999962211,0.00002699999999865,0.000001499999999925,0.000001499999999925,0.00000899999999955,0.00000899999999955,0.00000899999999955,0.00000899999999955,0.00000899999999955,0,0.00000899999999955,0.00000899999999955,0.00000899999999955,0,1,0.166666666641667,0.00002699999999865,0,0.00002699999999865,0.00002699999999865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000299999999985,0.0000299999999985,0.0833333333358333,0.0833333333358333,0.00000899999999955,0.00000899999999955,0.00000899999999955,0,0,0,0,0,0,0.000001499999999925,0.000001499999999925,0,0,0.000001499999999925,0.000013499999999325,0.00000899999999955,0.00000899999999955,0.0000299999999985,0,0,0,0,0,0,0.000001499999999925,0.00000899999999955,0.000001499999999925,0.00000899999999955,0.0122849999993858,0.096359999995182,0,0.0000299999999985,0,0,0,0,0,0,0,0,"0"
0.000100189896757634,0.00083491580631362,0.00000371073691694942,0.00000371073691694942,0.000150284845136452,0.000302425058731378,0.000150284845136452,0.000150284845136452,0.000150284845136452,0.00000185536845847471,0.000302425058731378,0.000302425058731378,0.000302425058731378,0.00000185536845847471,1,0.0082663028442002,0.00083491580631362,0.00000185536845847471,0.00083491580631362,0.00083491580631362,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.0000612271591296654,0.0000612271591296654,0.00413407910632934,0.00413407910632934,0.000150284845136452,0.000302425058731378,0.000200998249606248,0.0000896935617254873,0.00416035453943467,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000371073691694942,0.000300569690272903,0.000150284845136452,0.000302425058731378,0.0000612271591296654,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000371073691694942,0.000150284845136452,0.00000371073691694942,0.000302425058731378,0,0,0.00000185536845847471,0.0000612271591296654,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,0.00000185536845847471,"0"
0.00557553956834532,1,0.0000899280575539568,0.0000899280575539568,0.00220323741007194,0.00220323741007194,0.00220323741007194,0.00220323741007194,0.00220323741007194,0.0000449640287769784,0.00220323741007194,0.00220323741007194,0.00220323741007194,0.0000449640287769784,0.19414302432554,0.00408867361780576,1,0.0000449640287769784,1,1,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.000944244604316547,0.000944244604316547,0.00206681882329137,0.00206681882329137,0.00220323741007194,0.00220323741007194,0.00220323741007194,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000899280575539568,0.00328237410071942,0.00220323741007194,0.00220323741007194,0.000944244604316547,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000899280575539568,0.00220323741007194,0.0000899280575539568,0.00220323741007194,0,0,0.0000449640287769784,0.000944244604316547,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,0.0000449640287769784,"0"
0.00000262264145995016,0.00000101886790530438,0.000000264150938412246,0.0000000188679241723033,0.000052999999,0.0000000188679241723033,0.00000409433954538982,0.00000409433954538982,0.00000409433954538982,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,1,0.00462800026928301,0.000000102201255939599,0.000000179060193187543,0.000000603773573513706,0.0000000377358483446066,0.00000101886790530438,0.000000102201255939599,0.000000179060193187543,0.000000603773573513706,0.0000000377358483446066,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.00000786792437985048,0.0000000188679241723033,0.00462800026928301,0.0000000188679241723033,0.00000409433954538982,0.00000409433954538982,0.00000409433954538982,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.00000440783736211628,0.00000409433954538982,0.0000000188679241723033,0.00000786792437985048,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.000000264150938412246,0.000052999999,0.0000000188679241723033,0.0000000188679241723033,0,0,0.000000245283014239943,0.000000622641497686009,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,0.0000000188679241723033,"0"
