Destination.Port,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label
0.000506656195771954,0.357015288350707,2.53328097885977E-05,3.16660122357471E-05,0.0102344551545935,0.00135530532368998,0.00800516789319687,0,0.00255861378864837,0.00377270381195455,0.00124130767964129,0,0.000271061064737995,0.000542633871106664,0.20559427516498,0.00101111938593269,0.0446269110438384,0.067718374773588,0.15134453887953,1.89996073414483E-05,0.202573813474522,0.0675246044915072,0.0773384225892665,0.151908193897326,1.89996073414483E-05,0.205670749471178,0.0514176873677944,0.099998066853285,0.201408504224246,0.000303993717463172,0,0,0,0,0.000582654625137747,0.000709318674080736,0.000449386393747863,0.000561732992184828,0,0.00800516789319687,0.00115897604782834,0.00251658547353355,1,0,0,0,6.33320244714943E-06,0,0,0,0,6.33320244714943E-06,0.00128775116404261,0.00255861378864837,0.000271061064737995,0.000582654625137747,0,0,0,0,0,0,2.53328097885977E-05,0.0102344551545935,3.16660122357471E-05,0.00135530532368998,0.0518815944470481,0.00649153250832816,1.89996073414483E-05,0.000126664048942989,0,0,0,0,0,0,0,0,0
2.43608912621E-05,0.000108721755447521,1.35338284789445E-06,1.35338284789445E-06,3.65413368931501E-05,0.000204360810032062,1.84962322545574E-05,1.84962322545574E-05,1.84962322545574E-05,4.51127615964816E-07,0.000102405968824013,0.000102405968824013,0.000102405968824013,4.51127615964816E-07,1,0.00751924472853332,3.65413368931501E-05,4.39024693637127E-05,8.52631194173502E-05,1.80451046385926E-06,1.80451046385926E-06,1.80451046385926E-06,4.51127615964816E-07,1.80451046385926E-06,1.80451046385926E-06,2.25563807982408E-05,2.25563807982408E-05,4.51127615964816E-07,2.25563807982408E-05,2.25563807982408E-05,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,2.9323295037713E-05,2.9323295037713E-05,0.00375984792717239,0.00375984792717239,1.84962322545574E-05,0.000102405968824013,5.20601268823397E-05,4.6410383131194E-05,0.00468261442819159,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,9.02255231929632E-07,6.49623766989335E-05,1.84962322545574E-05,0.000102405968824013,2.9323295037713E-05,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,1.35338284789445E-06,3.65413368931501E-05,1.35338284789445E-06,0.000204360810032062,0,0,9.02255231929632E-07,1.48872113268389E-05,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,4.51127615964816E-07,0
0.136451912522165,1,6.7550451743646E-05,5.06628388077345E-05,0.00351262349066959,0.00226294013341214,0.00330997213543866,0,0.000878155872667398,0.00162191433977877,0.00216161445579667,0,0.000754313377860339,0.00121981103706831,0.0975354829688424,0.00199634029553323,0.166666666672296,0.392348604914295,0.96749134509837,0.000962593937346956,1,0.333333333277041,0.566494170564891,0.987435615975682,0.000962593937346956,0.977978552731571,0.488989276365786,0.67670411517352,0.96749134509837,0.010487207633201,0,0,0,0,0.00155366039010386,0.00121590813138563,0.00114076588263109,0.000855574412057756,0,0.00330997213543866,0.000721945453010217,0.00128116305277379,0.0971942437389175,0,0,0,1.68876129359115E-05,0,0,0,0,0,0.000825080517774213,0.000878155872667398,0.000754313377860339,0.00155366039010386,0,0,0,0,0,0,6.7550451743646E-05,0.00351262349066959,5.06628388077345E-05,0.00226294013341214,0.138343325170987,0.00400236426581103,5.06628388077345E-05,0.00033775225871823,0,0,0,0,0,0,0,0,1
2.69999865000068E-05,9.94999502500249E-05,1.49999925000038E-06,1.49999925000038E-06,3.84999807500096E-05,0.00016049991975004,1.94999902500049E-05,1.94999902500049E-05,1.94999902500049E-05,4.99999750000125E-07,8.04999597500201E-05,8.04999597500201E-05,8.04999597500201E-05,4.99999750000125E-07,1,0.0101015050492475,3.34999832500084E-05,5.46271377864311E-05,9.5999952000024E-05,1.9999990000005E-06,1.9999990000005E-06,1.9999990000005E-06,4.99999750000125E-07,1.9999990000005E-06,1.9999990000005E-06,2.49999875000062E-06,2.49999875000062E-06,4.99999750000125E-07,2.49999875000062E-06,2.49999875000062E-06,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,3.24999837500081E-05,3.24999837500081E-05,0.00505100252449874,0.00505100252449874,1.94999902500049E-05,8.04999597500201E-05,4.3899978050011E-05,3.39110590544705E-05,0.00223309888345056,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,9.9999950000025E-07,5.47499726250137E-05,1.94999902500049E-05,8.04999597500201E-05,3.24999837500081E-05,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,1.49999925000038E-06,3.84999807500096E-05,1.49999925000038E-06,0.00016049991975004,0,0,9.9999950000025E-07,1.64999917500041E-05,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,4.99999750000125E-07,0
0.000147999950666683,1.6666661111113E-06,9.99999666666778E-07,3.33333222222259E-07,4.33333188888937E-06,3.33333222222259E-07,2.33333255555581E-06,2.33333255555581E-06,2.33333255555581E-06,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,1,0.166666944444352,1.6666661111113E-06,3.33333222222259E-07,1.6666661111113E-06,1.6666661111113E-06,1.6666661111113E-06,1.6666661111113E-06,3.33333222222259E-07,1.6666661111113E-06,1.6666661111113E-06,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,1.36666621111126E-05,3.33333222222259E-07,0.166666944444352,3.33333222222259E-07,2.33333255555581E-06,2.33333255555581E-06,2.33333255555581E-06,3.33333222222259E-07,3.33333222222259E-07,6.66666444444518E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-06,2.33333255555581E-06,3.33333222222259E-07,1.36666621111126E-05,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,9.99999666666778E-07,4.33333188888937E-06,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,0,6.66666444444518E-07,6.99999766666744E-06,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,3.33333222222259E-07,0
0.000214838605688604,7.74193173652627E-06,1.45161220059868E-06,4.83870733532892E-07,1.54838634730525E-05,4.83870733532892E-07,1.54838634730525E-05,4.83870733532892E-07,7.98386710329271E-06,1.10904673189528E-05,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,1,0.0645165816589901,7.74193173652627E-06,4.83870733532892E-07,7.74193173652627E-06,7.74193173652627E-06,7.74193173652627E-06,7.74193173652627E-06,4.83870733532892E-07,7.74193173652627E-06,7.74193173652627E-06,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,9.67741467065784E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,3.1451597679638E-05,4.83870733532892E-07,0.0645165816589901,4.83870733532892E-07,4.83870733532892E-07,1.54838634730525E-05,1.04838658948256E-05,9.14412057717648E-06,0.00015548379569244,4.83870733532892E-07,9.67741467065784E-07,4.83870733532892E-07,4.83870733532892E-07,9.67741467065784E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,1.54838634730525E-05,7.98386710329271E-06,4.83870733532892E-07,3.1451597679638E-05,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,1.45161220059868E-06,1.54838634730525E-05,4.83870733532892E-07,4.83870733532892E-07,0.0315295008677368,0,4.83870733532892E-07,1.59677342065854E-05,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,4.83870733532892E-07,0
4.06030228924979E-05,0.000148877750605825,2.25572349402766E-06,2.25572349402766E-06,6.99274283148574E-05,0.000128576239159577,3.53396680731E-05,3.53396680731E-05,3.53396680731E-05,7.51907831342553E-07,6.46640734954595E-05,6.46640734954595E-05,6.46640734954595E-05,7.51907831342553E-07,1,0.0152679159975699,5.01271887586766E-05,8.17150769352958E-05,0.000143614395786428,3.00763132537021E-06,3.75953915671276E-06,3.75953915671276E-06,7.51907831342553E-07,3.75953915671276E-06,3.75953915671276E-06,3.00763132537021E-06,3.00763132537021E-06,7.51907831342553E-07,3.00763132537021E-06,3.00763132537021E-06,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,3.08282210850447E-05,3.08282210850447E-05,0.00763433394894108,0.00763433394894108,3.53396680731E-05,6.46640734954595E-05,4.70694302420438E-05,1.68135461645644E-05,0.000343847451272949,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,1.50381566268511E-06,5.86488108447191E-05,3.53396680731E-05,6.46640734954595E-05,3.08282210850447E-05,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,2.25572349402766E-06,6.99274283148574E-05,2.25572349402766E-06,0.000128576239159577,0,0,1.50381566268511E-06,1.57900644581936E-05,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,7.51907831342553E-07,0
3.50999771955448E-05,0.000102049933698158,1.94999873308582E-06,1.94999873308582E-06,6.82499556580038E-05,8.90499421442526E-05,3.44499776178495E-05,3.44499776178495E-05,3.44499776178495E-05,6.49999577695274E-07,4.48499708609739E-05,4.48499708609739E-05,4.48499708609739E-05,6.49999577695274E-07,1,0.0166673058372514,3.44499776178495E-05,3.41675478223442E-05,6.88999552356991E-05,1.94999873308582E-06,3.24999788847637E-05,3.24999788847637E-05,6.49999577695274E-07,3.24999788847637E-05,3.24999788847637E-05,1.94999873308582E-06,1.94999873308582E-06,6.49999577695274E-07,1.94999873308582E-06,1.94999873308582E-06,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,5.26499657933172E-05,5.26499657933172E-05,0.00833397791841455,0.00833397791841455,3.44499776178495E-05,4.48499708609739E-05,3.86099749150993E-05,6.34631047480208E-06,5.05699671446923E-05,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,1.29999915539055E-06,4.80999687494503E-05,3.44499776178495E-05,4.48499708609739E-05,5.26499657933172E-05,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,1.94999873308582E-06,6.82499556580038E-05,1.94999873308582E-06,8.90499421442526E-05,0,0,1.29999915539055E-06,2.66499826855062E-05,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,6.49999577695274E-07,0
0.00176794133053955,1,6.54793085385018E-05,6.54793085385018E-05,0.0019316396018858,0.00297930853850183,0.0019316396018858,0.0019316396018858,0.0019316396018858,3.27396542692509E-05,0.00297930853850183,0.00297930853850183,0.00297930853850183,3.27396542692509E-05,0.158676907936092,0.00217657976623887,1,3.27396542692509E-05,1,1,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,0.000687532739654269,0.000687532739654269,0.00110465971025406,0.00110465971025406,0.0019316396018858,0.00297930853850183,0.00228086258086695,0.000637611596712939,0.0112078749770822,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,6.54793085385018E-05,0.0034049240440021,0.0019316396018858,0.00297930853850183,0.000687532739654269,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,6.54793085385018E-05,0.0019316396018858,6.54793085385018E-05,0.00297930853850183,0,0,3.27396542692509E-05,0.000687532739654269,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,3.27396542692509E-05,0
8.52095790185164E-05,1,1.73112011550033E-06,9.61733397500186E-07,6.69366444660129E-05,0.000529338061984102,3.73152558230072E-05,0,7.43740494130926E-06,1.25339360170311E-05,0.000280826152070054,0,0.00010586761239682,0.00012598910131015,0.000114691459865134,5.1796143160556E-07,0.0769230769275157,0.270673044113172,0.977714906059805,7.69386718000149E-07,1,0.125,0.344568260374314,0.977714906059805,7.69386718000149E-07,0.0193645019586662,0.00484112548966656,0.00682186200818397,0.0145504492641393,7.69386718000149E-07,0,0,0,0,3.84693359000074E-05,2.15428281040042E-05,3.32975206128319E-07,1.84986225669588E-07,0,0.000280826152070054,3.97516471030859E-05,8.34884512937815E-05,0.0362383250758904,0,0,0,1.92346679500037E-07,0,0,0,0,0,4.25910504552269E-05,7.43740494130926E-06,0.00010586761239682,3.84693359000074E-05,0,0,0,0,0,0,1.73112011550033E-06,6.69366444660129E-05,9.61733397500186E-07,0.000529338061984102,0.00561652304140108,5.77040038500111E-06,1.5387734360003E-06,3.84693359000074E-06,0.0222820163933228,0,0.0222820163933228,0.0222820163933228,0.977714906059805,0,0.977714906059805,0.977714906059805,0
