Destination.Port,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label
1.90768784663765E-06,1,7.69228970418408E-08,7.69228970418408E-08,2.96922382581505E-06,2.96922382581505E-06,7.5384439101004E-07,7.5384439101004E-07,7.5384439101004E-07,1.53845794083682E-08,7.5384439101004E-07,7.5384439101004E-07,7.5384439101004E-07,1.53845794083682E-08,0.000000106271729703032,0.0000000172780617036096,0.142857156041727,0.378460668830436,0.999997676928509,6.15383176334726E-08,0.999997676928509,0.333845388546168,0.576921743198385,0.999997676928509,6.15383176334726E-08,0.999997676928509,0.333845388546168,0.576921743198385,0.999997676928509,6.15383176334726E-08,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,1.61538083787866E-06,1.61538083787866E-06,1.63313205636811E-08,1.63313205636811E-08,7.5384439101004E-07,7.5384439101004E-07,7.5384439101004E-07,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,3.07691588167363E-08,8.46151867460248E-07,7.5384439101004E-07,7.5384439101004E-07,1.61538083787866E-06,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,1.53845794083682E-08,7.69228970418408E-08,2.96922382581505E-06,7.69228970418408E-08,2.96922382581505E-06,0,0,6.15383176334726E-08,3.23076167575731E-07,3.16922335812384E-06,1.53845794083682E-08,3.16922335812384E-06,3.16922335812384E-06,0.999997676928509,1.53845794083682E-08,0.999997676928509,0.999997676928509,0
0.000477259470065225,1,1.76762766690824E-05,1.76762766690824E-05,0.000371201810050731,0.00051261202340339,0.000371201810050731,0.000371201810050731,0.000371201810050731,8.83813833454121E-06,0.00051261202340339,0.00051261202340339,0.00051261202340339,8.83813833454121E-06,0.00766394933890725,0.000165064897565977,1,8.83813833454121E-06,1,1,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,0.000185600905025365,0.000185600905025365,8.69515179325827E-05,8.69515179325827E-05,0.000371201810050731,0.00051261202340339,0.00041833854780549,9.04813630795609E-05,0.000763025942852598,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,1.76762766690824E-05,0.000623088752585155,0.000371201810050731,0.00051261202340339,0.000185600905025365,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,1.76762766690824E-05,0.000371201810050731,1.76762766690824E-05,0.00051261202340339,0,0,8.83813833454121E-06,0.000185600905025365,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,8.83813833454121E-06,0
6.7671147856188E-06,1,3.97167007733835E-07,5.34647895026316E-07,1.39313965789714E-05,0.000637346117833799,7.1184548309218E-06,0,5.35822945392057E-07,1.48787646089673E-06,4.46049100993383E-05,0,1.82098890766012E-05,1.63703459683615E-05,0.00000994869006148374,0.0000000142340821840886,0.0166666666666667,0.0463941099216214,0.15275654143609,4.58269624308271E-08,0.936397599003233,0.0374390506364258,0.0670515171283237,0.154284106850451,1.80252718894586E-06,0.997500215577669,0.0293463112235807,0.0598897157804152,0.154284106850451,4.58269624308271E-08,0,0,0,0,8.1266480044E-06,1.19761128485895E-05,6.06698585146E-09,8.16709633262859E-09,0,4.46049100993383E-05,1.05044760385707E-05,1.51165320247597E-05,0.0149590674350626,0,0,0,1.5275654143609E-08,0,0,0,0,1.5275654143609E-08,1.0676680563693E-05,5.35822945392057E-07,1.82098890766012E-05,8.1266480044E-06,0,0,0,0,0,0,3.97167007733835E-07,1.39313965789714E-05,5.34647895026316E-07,0.000637346117833799,0.000125138158744445,9.47090556903759E-07,3.81891353590226E-07,3.0551308287218E-07,0.00336611768715292,0.00323307929614979,0.00996560762847837,0.0020435006330613,0.152629926625687,0.000316106670809424,0.15275654143609,0.151984739010484,0
3.75423728813559E-06,0.99853779661017,3.82203389830509E-06,7.65254237288136E-06,3.39237288135593E-05,0.0153429830508475,4.29661016949153E-06,0,7.52189108983051E-08,3.72935077118644E-07,4.90847457627119E-05,0,1.69911218728814E-05,7.22760381355932E-06,0.000130503592118644,0.0000000973845677966102,0.000738017588050847,0.0190624580932203,0.5,0,1,0.00221897288135593,0.0330285499915254,0.5,8.47457627118644E-09,1,0.00110674688050847,0.0233624264576271,0.5,0,0,0,0,0,0.000135694915254237,0.000244949152542373,3.24375480762712E-08,6.49470197627119E-08,0,4.90847457627119E-05,1.13482706864407E-05,9.92502321186441E-06,0.0116237181186441,0,0,0,8.47457627118644E-09,0,0,0,0,1.69491525423729E-08,1.13566519830508E-05,7.52189108983051E-08,1.69911218728814E-05,0.000135694915254237,0,0,0,0,0,0,3.82203389830509E-06,3.39237288135593E-05,7.65254237288136E-06,0.0153429830508475,0.000247457627118644,1.27966101694915E-06,2.20338983050847E-07,2.71186440677966E-07,0.00316320762711864,0.00411156825847458,0.00607052542372881,0.000255889830508475,0.495762711864407,0.00535368521355932,0.5,0.492372881355932,0
3.29586005754758E-05,0.00010864131300805,1.83103336530421E-06,1.83103336530421E-06,5.30999675938222E-05,0.000125120613295788,2.68551560244618E-05,2.68551560244618E-05,2.68551560244618E-05,6.10344455101405E-07,6.28654788754447E-05,6.28654788754447E-05,6.28654788754447E-05,6.10344455101405E-07,1,0.0137937053771332,3.66206673060843E-05,5.92828302568857E-05,0.00010436890182234,2.44137782040562E-06,2.44137782040562E-06,2.44137782040562E-06,6.10344455101405E-07,2.44137782040562E-06,2.44137782040562E-06,3.05172227550702E-06,3.05172227550702E-06,6.10344455101405E-07,3.05172227550702E-06,3.05172227550702E-06,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,2.50241226591576E-05,2.50241226591576E-05,0.00689715786079417,0.00689715786079417,2.68551560244618E-05,6.28654788754447E-05,4.12592851648549E-05,2.03340105819166E-05,0.000637993058917498,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,1.22068891020281E-06,5.14215203422933E-05,2.68551560244618E-05,6.28654788754447E-05,2.50241226591576E-05,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,1.83103336530421E-06,5.30999675938222E-05,1.83103336530421E-06,0.000125120613295788,0,0,1.22068891020281E-06,1.28172335571295E-05,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,6.10344455101405E-07,0
0.0229758109989088,0.0321868343273002,0.000155241966208843,5.17473220696145E-05,0.000672715186904988,5.17473220696145E-05,0.000362231254487301,0.000362231254487301,0.000362231254487301,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,1,0.16670978940056,0.0321868343273002,5.17473220696145E-05,0.0321868343273002,0.0321868343273002,0.0321868343273002,0.0321868343273002,5.17473220696145E-05,0.0321868343273002,0.0321868343273002,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,0.00212164020485419,5.17473220696145E-05,0.16670978940056,5.17473220696145E-05,0.000362231254487301,0.000362231254487301,0.000362231254487301,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,0.000103494644139229,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,0.000517473220696145,0.000362231254487301,5.17473220696145E-05,0.00212164020485419,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,0.000155241966208843,0.000672715186904988,5.17473220696145E-05,5.17473220696145E-05,0.0132473144498213,0,0.000103494644139229,0.0010866937634619,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,5.17473220696145E-05,0
0.0755774999962211,2.699999999865E-05,1.499999999925E-06,1.499999999925E-06,8.99999999955E-06,8.99999999955E-06,8.99999999955E-06,8.99999999955E-06,8.99999999955E-06,0,8.99999999955E-06,8.99999999955E-06,8.99999999955E-06,0,1,0.166666666641667,2.699999999865E-05,0,2.699999999865E-05,2.699999999865E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99999999985E-05,2.99999999985E-05,0.0833333333358333,0.0833333333358333,8.99999999955E-06,8.99999999955E-06,8.99999999955E-06,0,0,0,0,0,0,1.499999999925E-06,1.499999999925E-06,0,0,1.499999999925E-06,1.3499999999325E-05,8.99999999955E-06,8.99999999955E-06,2.99999999985E-05,0,0,0,0,0,0,1.499999999925E-06,8.99999999955E-06,1.499999999925E-06,8.99999999955E-06,0.0122849999993858,0.096359999995182,0,2.99999999985E-05,0,0,0,0,0,0,0,0,0
0.000100189896757634,0.00083491580631362,3.71073691694942E-06,3.71073691694942E-06,0.000150284845136452,0.000302425058731378,0.000150284845136452,0.000150284845136452,0.000150284845136452,1.85536845847471E-06,0.000302425058731378,0.000302425058731378,0.000302425058731378,1.85536845847471E-06,1,0.0082663028442002,0.00083491580631362,1.85536845847471E-06,0.00083491580631362,0.00083491580631362,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,6.12271591296654E-05,6.12271591296654E-05,0.00413407910632934,0.00413407910632934,0.000150284845136452,0.000302425058731378,0.000200998249606248,8.96935617254873E-05,0.00416035453943467,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,3.71073691694942E-06,0.000300569690272903,0.000150284845136452,0.000302425058731378,6.12271591296654E-05,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,3.71073691694942E-06,0.000150284845136452,3.71073691694942E-06,0.000302425058731378,0,0,1.85536845847471E-06,6.12271591296654E-05,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,1.85536845847471E-06,0
0.00557553956834532,1,8.99280575539568E-05,8.99280575539568E-05,0.00220323741007194,0.00220323741007194,0.00220323741007194,0.00220323741007194,0.00220323741007194,4.49640287769784E-05,0.00220323741007194,0.00220323741007194,0.00220323741007194,4.49640287769784E-05,0.19414302432554,0.00408867361780576,1,4.49640287769784E-05,1,1,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,0.000944244604316547,0.000944244604316547,0.00206681882329137,0.00206681882329137,0.00220323741007194,0.00220323741007194,0.00220323741007194,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,8.99280575539568E-05,0.00328237410071942,0.00220323741007194,0.00220323741007194,0.000944244604316547,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,8.99280575539568E-05,0.00220323741007194,8.99280575539568E-05,0.00220323741007194,0,0,4.49640287769784E-05,0.000944244604316547,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,4.49640287769784E-05,0
2.62264145995016E-06,1.01886790530438E-06,2.64150938412246E-07,1.88679241723033E-08,5.2999999E-05,1.88679241723033E-08,4.09433954538982E-06,4.09433954538982E-06,4.09433954538982E-06,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1,0.00462800026928301,1.02201255939599E-07,1.79060193187543E-07,6.03773573513706E-07,3.77358483446066E-08,1.01886790530438E-06,1.02201255939599E-07,1.79060193187543E-07,6.03773573513706E-07,3.77358483446066E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,7.86792437985048E-06,1.88679241723033E-08,0.00462800026928301,1.88679241723033E-08,4.09433954538982E-06,4.09433954538982E-06,4.09433954538982E-06,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,4.40783736211628E-06,4.09433954538982E-06,1.88679241723033E-08,7.86792437985048E-06,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,2.64150938412246E-07,5.2999999E-05,1.88679241723033E-08,1.88679241723033E-08,0,0,2.45283014239943E-07,6.22641497686009E-07,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,1.88679241723033E-08,0
